"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"AG",2020-08-24,0.96,1.23,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-25,0.96,1.22,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-26,0.95,1.22,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-27,0.96,1.22,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-28,0.97,1.24,0.73,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-29,0.99,1.26,0.75,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-30,1.01,1.28,0.76,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-08-31,1.03,1.31,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-01,1.04,1.32,0.79,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-02,1.04,1.32,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-03,1.05,1.33,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-04,1.05,1.33,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-05,1.05,1.33,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-06,1.05,1.33,0.8,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-07,1.03,1.31,0.79,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-08,1.02,1.29,0.77,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-09,0.98,1.25,0.75,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-10,0.95,1.22,0.72,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-11,0.92,1.18,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-12,0.88,1.14,0.66,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-13,0.85,1.09,0.63,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-14,0.81,1.05,0.59,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-15,0.77,1.02,0.56,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-16,0.74,0.99,0.53,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-17,0.73,0.98,0.51,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-18,0.74,1,0.51,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-19,0.78,1.06,0.54,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-20,0.85,1.15,0.6,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-21,0.96,1.27,0.68,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-22,1.08,1.43,0.78,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-23,1.24,1.61,0.91,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-24,1.42,1.82,1.07,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-25,1.61,2.03,1.24,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-26,1.8,2.22,1.42,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-27,1.93,2.35,1.55,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-28,2,2.39,1.64,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-29,2.02,2.38,1.69,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-09-30,2.01,2.35,1.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-01,2,2.31,1.72,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-02,1.98,2.27,1.71,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-03,1.95,2.22,1.71,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-04,1.9,2.14,1.68,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-05,1.83,2.05,1.63,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-06,1.76,1.96,1.57,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-07,1.7,1.88,1.52,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-08,1.66,1.83,1.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-09,1.65,1.81,1.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-10,1.65,1.8,1.51,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-11,1.64,1.78,1.51,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-12,1.62,1.75,1.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-13,1.59,1.71,1.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-14,1.55,1.67,1.44,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-15,1.52,1.62,1.41,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-16,1.48,1.58,1.38,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-17,1.44,1.54,1.35,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-18,1.39,1.48,1.31,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-19,1.34,1.42,1.25,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-20,1.27,1.35,1.2,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-21,1.21,1.29,1.14,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-22,1.16,1.23,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-23,1.12,1.19,1.06,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-24,1.09,1.16,1.03,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-25,1.07,1.13,1,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-26,1.04,1.1,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-27,1,1.07,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-28,0.98,1.04,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-29,0.97,1.03,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-30,0.97,1.03,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-10-31,0.98,1.04,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-01,0.99,1.05,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-02,0.99,1.05,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-03,0.97,1.03,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-04,0.95,1.01,0.89,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-05,0.92,0.98,0.86,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-06,0.9,0.96,0.84,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-07,0.91,0.97,0.85,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-08,0.92,0.98,0.86,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-09,0.93,0.99,0.87,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-10,0.94,1,0.88,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-11,0.95,1.02,0.89,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-12,0.97,1.03,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-13,0.99,1.06,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-14,1.01,1.08,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-15,1.03,1.1,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-16,1.03,1.1,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-17,1.03,1.09,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-18,1.01,1.08,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-19,1,1.07,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-20,1,1.06,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-21,1,1.07,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-22,1.01,1.08,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-23,1.01,1.08,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-24,1.02,1.09,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-25,1.03,1.1,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-26,1.06,1.12,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-27,1.09,1.16,1.02,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-28,1.13,1.2,1.06,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-29,1.15,1.22,1.08,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-11-30,1.16,1.23,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-01,1.15,1.22,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-02,1.13,1.2,1.07,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-03,1.11,1.18,1.05,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-04,1.09,1.15,1.03,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-05,1.08,1.14,1.02,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-06,1.07,1.13,1.01,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-07,1.05,1.11,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-08,1.03,1.09,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-09,1.01,1.07,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-10,1,1.06,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-11,0.99,1.05,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-12,0.98,1.04,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-13,0.97,1.02,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-14,0.95,1,0.89,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-15,0.92,0.98,0.87,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-16,0.9,0.95,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-17,0.88,0.94,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-18,0.88,0.93,0.82,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-19,0.88,0.94,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-20,0.89,0.95,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-21,0.9,0.95,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-22,0.9,0.95,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-23,0.89,0.95,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-24,0.9,0.96,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-25,0.9,0.97,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-26,0.92,0.98,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-27,0.92,0.99,0.86,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-28,0.93,1,0.87,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-29,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-30,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2020-12-31,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-01,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-02,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-03,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-04,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-05,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-06,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-07,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-08,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-09,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-10,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AG",2021-01-11,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-18,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-20,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-23,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-25,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-28,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-02-29,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-01,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-02,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-04,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-05,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-18,0.57,1.69,0.09,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-19,0.84,2.61,0.13,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-20,1.19,3.01,0.25,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-21,1.26,2.91,0.27,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-22,1.22,2.88,0.27,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-23,1.22,2.74,0.28,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-24,1.15,2.62,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-25,1.04,2.38,0.22,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-26,0.9,2.22,0.18,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-27,0.82,2.04,0.15,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-28,0.75,1.94,0.12,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-29,0.68,1.84,0.09,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-30,0.6,1.71,0.06,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-03-31,0.51,1.59,0.03,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-01,0.43,1.5,0.01,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-02,0.36,1.41,0,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-03,0.3,1.34,0,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-04,0.26,1.32,0,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-05,0.23,1.36,0,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"AI",2020-04-06,0.21,1.47,0,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
